Tool,Data,Percent_identity,Sample,TP,FP,TN,FN,TPR,FPR,Precision,F1_score,BA
Tax4Fun2,hmp,98,SRS023557,3146,2526,12372,3158,49.90482233502538,16.955296012887636,55.46544428772919,52.53841015364061,67.56530424302751
Tax4Fun2,hmp,98,SRS015854,3063,2274,12609,3073,49.91851368970013,15.27917758516428,57.39179314221473,53.394927220430574,68.89803915496147
Tax4Fun2,hmp,98,SRS015960,2328,2390,13086,2336,49.914236706689536,15.44326699405531,49.3429419245443,49.62694521424003,67.09787480094418
Tax4Fun2,hmp,98,SRS063603,3611,2611,11938,3626,49.89636589747133,17.946250601415905,58.03600128576021,53.659261460732594,67.36932421008648
Tax4Fun2,hmp,98,SRS018145,3177,2628,12273,3186,49.929278642149924,17.636400241594526,54.72868217054263,52.218934911242606,67.05966419802117
Tax4Fun2,hmp,98,SRS015663,3468,3201,11599,3480,49.91364421416235,21.62837837837838,52.001799370220425,50.93632958801498,64.46167294593653
Tax4Fun2,hmp,98,SRS051031,2582,2105,12806,2592,49.9033629686896,14.117094762256052,55.08854277789631,52.36791400466485,69.12759389836496
Tax4Fun2,hmp,98,SRS014613,2718,2385,12807,2724,49.94487320837927,15.699052132701421,53.26278659611992,51.55049786628733,67.86183563918416
Tax4Fun2,hmp,98,SRS013638,3501,1673,11002,3511,49.92869366799772,13.199211045364892,67.66524932354078,57.459379615952734,71.7365728461568
Tax4Fun2,hmp,98,SRS016437,2967,1487,11464,2975,49.9326825984517,11.481738861863949,66.61427929950607,57.07964601769912,73.00517968022606
Tax4Fun2,hmp,98,SRS018443,3451,2372,10570,3465,49.89878542510122,18.327924586617215,59.264983685385545,54.18007692911532,67.28835219181994
Tax4Fun2,hmp,98,SRS063985,3200,3105,11801,3212,49.906425452276984,20.83053803837381,50.753370340999204,50.326334827396394,64.67928958001136
Tax4Fun2,hmp,98,SRS016267,3364,3224,11730,3374,49.92579400415554,21.559448976862377,51.062537947783845,50.48776827254991,64.36204227897667
Tax4Fun2,hmp,98,SRS016095,2808,1798,12962,2818,49.91112691077142,12.181571815718158,60.963960052105946,54.88663017982799,71.55295594493765
Tax4Fun2,hmp,98,SRS024281,2955,1954,12916,2966,49.907110285424764,13.140551445864157,60.19555917702179,54.57063711911357,70.76016467854993
Tax4Fun2,hmp,98,SRS014923,2828,2178,12506,2840,49.89414255469302,14.832470716426041,56.492209348781465,52.98857035787896,68.99287907814416
Tax4Fun2,hmp,98,SRS047113,3580,2405,12103,3594,49.90242542514636,16.57706093189964,59.81620718462823,54.41142943992705,68.46005619472221
Tax4Fun2,hmp,98,SRS013705,3386,2285,12356,3399,49.90420044215181,15.606857455091866,59.707282666196434,54.367373153500324,69.06658960348857
Tax4Fun2,hmp,98,SRS019685,3197,1778,12328,3208,49.914129586260735,12.604565433149014,64.26130653266333,56.18629173989455,71.80624543934917
Tax4Fun2,hmp,98,SRS015782,3220,1922,12541,3232,49.90700557966522,13.289082486344464,62.62154803578374,55.54597205451095,71.06541802981097
Tax4Fun2,hmp,98,SRS023926,3340,2870,11999,3352,49.91034070531978,19.3019032887215,53.7842190016103,51.77491861726864,65.9742539865064
Tax4Fun2,hmp,98,SRS050422,4060,2794,11505,4073,49.920078691749666,19.539827959997204,59.235482929676095,54.1802895843064,66.54481811139088
Tax4Fun2,hmp,98,SRS017533,3433,2763,11960,3445,49.91276533876127,18.76655572913129,55.4067140090381,52.516444852378775,66.52192240536291
Tax4Fun2,hmp,98,SRS024277,3107,2959,12117,3118,49.911646586345384,19.627222074820907,51.2199142762941,50.55731836302986,65.37694105675551
Tax4Fun2,hmp,98,SRS024649,3546,2522,10518,3558,49.91554054054054,19.34049079754601,58.43770599868161,53.84148193136957,66.5803193250015
Tax4Fun2,hmp,98,SRS011529,3018,2583,12157,3028,49.91730069467417,17.523744911804613,53.883235136582755,51.82450416416245,66.97125207602927
Tax4Fun2,hmp,98,SRS017788,4184,2174,10327,4198,49.9164877117633,17.390608751299897,65.80685750235922,56.77069199457259,68.45248210746189
Tax4Fun2,hmp,98,SRS013261,1766,1978,12566,1773,49.90110200621645,13.600110011001101,47.16880341880342,48.496498695592486,67.40196220873918
Tax4Fun2,hmp,98,SRS017521,3964,2814,11547,3978,49.911860992193404,19.594735742636306,58.48332841546179,53.858695652173914,66.43007000483234
Tax4Fun2,hmp,98,SRS053335,2464,2537,12859,2471,49.9290780141844,16.478306053520395,49.27014597080584,49.59742351046699,66.57571225480932
Tax4Fun2,hmp,98,SRS013252,3431,2532,12131,3443,49.91271457666569,17.26795335197436,57.538151936944494,53.45485705382878,67.71539675953427
Tax4Fun2,hmp,98,SRS064276,3854,2768,11643,3867,49.91581401372879,19.20754978835612,58.19993959528843,53.740500592623576,66.63381892723802
Tax4Fun2,hmp,98,SRS017227,3673,2372,12030,3688,49.89811166961011,16.46993473128732,60.76095947063689,54.79635983887812,68.64870724517975
Tax4Fun2,hmp,98,SRS017849,2543,2934,10992,2554,49.89209338826761,21.06850495476088,46.43052766112836,48.09911102704748,63.78812666830226
Tax4Fun2,hmp,98,SRS024625,2163,2390,13225,2170,49.919224555735056,15.305795709253921,47.50713815066989,48.68332207967589,66.70582630170713
Tax4Fun2,hmp,98,SRS018501,3859,2234,11833,3870,49.9288394358908,15.881140257339874,63.3349745609716,55.8385183041528,69.34500113134231
Tax4Fun2,hmp,98,SRS019267,2269,2562,13031,2277,49.91201055873295,16.430449560700314,46.96750155247361,48.395009064732854,66.0464630835271
Tax4Fun2,hmp,98,SRS016331,3605,2674,11902,3619,49.9031007751938,18.34522502744237,57.41360089186176,53.395541731467084,67.04840214685221
Tax4Fun2,hmp,98,SRS016018,2352,2375,13100,2359,49.925705794947994,15.347334410339256,49.75671673365771,49.841068022886205,67.2484987381336
Tax4Fun2,hmp,98,SRS016319,3337,2827,12042,3352,49.887875616684106,19.012711009482818,54.13692407527579,51.92562047770949,66.18110332645172
Tax4Fun2,hmp,98,SRS016335,2861,2253,12701,2871,49.912770411723656,15.066203022602648,55.94446617129448,52.75677669186797,68.7537640386398
Tax4Fun2,hmp,98,SRS019906,3384,2778,12005,3401,49.87472365512159,18.791855509707094,54.9172346640701,52.27465822198192,66.42071002319435
Tax4Fun2,hmp,98,SRS024355,3484,2610,12039,3499,49.8925963053129,17.816915830432112,57.17098785690844,53.28439244475033,67.32600107223077
Tax4Fun2,hmp,98,SRS023914,2555,1248,13060,2567,49.882858258492774,8.722393066815767,67.1838022613726,57.254901960784316,75.3785524393188
Tax4Fun2,hmp,98,SRS017851,2046,2404,11898,2055,49.8902706656913,16.80883792476577,45.97752808988764,47.85405215764238,65.6247563046729
Tax4Fun2,hmp,98,SRS024388,2055,2809,13034,2062,49.91498664075784,17.730227860884934,42.24917763157895,45.76327803139963,64.29496507440102
Tax4Fun2,hmp,98,SRS019894,3148,2677,12310,3166,49.857459613557175,17.862147194235003,54.04291845493562,51.86588681110471,66.79271795065209
Tax4Fun2,hmp,98,SRS016529,3018,2898,12258,3034,49.86781229345671,19.121140142517813,51.014198782961465,50.43449197860963,65.5868796687499
Tax4Fun2,hmp,98,SRS019787,2177,2368,13267,2185,49.90829894543787,15.145506875599615,47.8987898789879,48.8829010890311,66.87911277537279
Tax4Fun2,hmp,98,SRS017103,2926,2171,12745,2934,49.931740614334466,14.554840439796193,57.40631744163234,53.40877977548599,69.34669466060825
Tax4Fun2,hmp,98,SRS020233,3009,2137,12648,3021,49.900497512437816,14.45383834967873,58.47260007773028,53.84753042233357,69.59624642982818
Tax4Fun2,hmp,98,SRS022609,2896,2103,12702,2908,49.896623018607855,14.204660587639312,57.93158631726345,53.61473664722762,69.65125119834985
Tax4Fun2,hmp,98,SRS052697,2893,2296,12497,2905,49.8965160400138,15.520854458189683,55.75255347851223,52.66223718940566,68.44568330983137
Tax4Fun2,hmp,98,SRS049959,2719,2511,12400,2731,49.88990825688073,16.839916839916842,51.98852772466539,50.91760299625468,66.96974466333725
Tax4Fun2,hmp,98,SRS015395,3113,2931,12147,3127,49.88782051282051,19.438917628332668,51.50562541363336,50.683816346466955,65.51646335497695
Tax4Fun2,hmp,98,SRS058182,2393,1734,11870,2403,49.89574645537948,12.746251102616876,57.984007753816336,53.63666928163174,70.5740118640167
Tax4Fun2,hmp,98,SRS011452,2096,2017,13705,2105,49.89288264698881,12.829156595852945,50.96036955993193,50.420976665864806,68.82300577933344
Tax4Fun2,hmp,98,SRS018739,3423,3277,11602,3436,49.90523399912524,22.024329592042477,51.08955223880597,50.490449148167265,64.1203845779746
Tax4Fun2,hmp,98,SRS013723,3512,2572,12054,3527,49.89345077425771,17.585122384794204,57.72518080210388,53.52434656709593,67.54431814638279
Tax4Fun2,hmp,98,SRS020261,2002,2892,11567,2011,49.88786444056815,20.00138322152293,40.90723334695546,44.95340743235657,63.048255059101535
Tax4Fun2,hmp,98,SRS017304,3441,2792,11956,3461,49.85511445957693,18.93138052617304,55.206160757259745,52.394366197183096,66.37845820829841
Tax4Fun2,hmp,98,SRS017076,3322,2399,12339,3335,49.90235841970858,16.277649613244673,58.06677154343646,53.67587655517854,68.39474853808292
Tax4Fun2,hmp,98,SRS017139,3549,2502,11078,3563,49.90157480314961,18.42415316642121,58.65146256817055,53.92387753551622,67.15784657675654
MicFunPred,indian,98,HU,3091,2100,3725,3118,49.78257368336286,36.05150214592275,59.545366981313805,54.22807017543859,56.99027811289861
MicFunPred,indian,98,HCP,3495,1607,3740,3515,49.857346647646224,30.054236020198243,68.50254802038417,57.711360634081906,60.02660137063316
MicFunPred,indian,98,C10_M,2625,2621,3729,2640,49.85754985754986,41.275590551181104,50.03812428516965,49.947673865474265,54.29367354154855
MicFunPred,indian,98,HCY,3401,1544,3858,3434,49.75859546452085,28.582006664198445,68.77654196157735,57.741935483870975,60.841918814030585
MicFunPred,indian,98,C6_M,3738,1441,3628,3759,49.85994397759104,28.427697770763466,72.17609577138444,58.9775954559798,60.64470146630681
MicFunPred,indian,98,C7_M,2750,1838,4161,2763,49.88209686196263,30.63843973995666,59.93897122929381,54.45005445005445,60.01714592660532
MicFunPred,indian,98,C2_M,3681,1507,3719,3695,49.905097613882866,28.836586299272867,70.95219737856591,58.59598853868195,60.557026663386004
MicFunPred,indian,98,HAR,2148,2218,4543,2158,49.88388295401765,32.80579795888182,49.198350893266145,49.53874538745388,58.49710112936699
MicFunPred,indian,98,HS,3674,1380,3761,3720,49.68893697592643,26.843026648511962,72.69489513256826,59.02956298200515,61.48446133449694
MicFunPred,indian,98,HCO,2737,2225,3999,2748,49.89972652689153,35.748714652956295,55.15920999596937,52.397817555279026,57.21499850621057
MicFunPred,indian,98,HJ,2104,2628,4246,2112,49.905123339658445,38.23101542042479,44.46322907861369,47.02726866338846,55.62261799951445
MicFunPred,indian,98,HBC,2104,2731,4048,2130,49.692961738308924,40.28617790234548,43.516028955532576,46.3998235748153,54.51942593778571
MicFunPred,indian,98,C16_M,3106,1874,3922,3119,49.895582329317264,32.33264320220842,62.369477911646584,55.43953592146363,59.03589646185936
MicFunPred,indian,98,HCR,3532,1720,3588,3564,49.77452085682074,32.403918613413715,67.25057121096725,57.207644962747004,58.70917822293329
MicFunPred,indian,98,HAD,3729,1460,3678,3750,49.859606899318095,28.415725963409887,71.86355752553479,58.87275023681718,60.689452429972555
MicFunPred,indian,98,HCD,3663,1174,4005,3675,49.91823385118561,22.668468816373817,75.72875749431466,60.172484599589325,63.93859749715733
MicFunPred,indian,98,HQ,3560,1625,3748,3573,49.908874246460115,30.243811650846826,68.6595949855352,57.8015911673973,59.9273934496041
MicFunPred,indian,98,HAM,4124,1216,3500,4151,49.83685800604229,25.784563189143338,77.22846441947566,60.58024237972823,61.48705929116509
MicFunPred,indian,98,HCF,3160,1725,3824,3181,49.834410976186724,31.086682285096412,64.6878198567042,56.297879921610544,59.63869936446916
MicFunPred,indian,98,HCJ,3496,1572,3750,3530,49.758041559920294,29.537767756482523,68.98184688239937,57.813791962956834,60.24641794669419
MicFunPred,indian,98,HDE,3988,955,3885,4005,49.8936569498311,19.731404958677686,80.67974914019827,61.65739022881879,64.959646433217
MicFunPred,indian,98,HC,3193,1635,4022,3210,49.867249726690616,28.902245006187027,66.13504556752278,56.86047546968213,60.87449181031006
MicFunPred,indian,98,HCN,3357,1610,3786,3380,49.82930087576072,29.83691623424759,67.58606804912421,57.36500341763499,60.20944485347643
MicFunPred,indian,98,HAL,3784,1262,3819,3800,49.89451476793249,24.837630387718953,74.9900911613159,59.92082343626287,62.55738972030882
MicFunPred,indian,98,HAA,3853,1095,3904,3884,49.79966395243635,21.904380876175235,77.8698464025869,60.74891604256997,63.99912453668123
MicFunPred,indian,98,HBE,3988,1245,3629,4007,49.88117573483427,25.543701272055806,76.20867571182877,60.296341094647715,61.8667789245367
MicFunPred,indian,98,C25_M,3528,1470,3912,3543,49.89393296563428,27.313266443701227,70.58823529411765,58.463832960477255,61.53154219434253
MicFunPred,indian,98,HDF,2851,2063,4028,2862,49.90372833887625,33.86964373666065,58.01790801790801,53.655782440952294,58.23972323972324
MicFunPred,indian,98,HBG,3255,1810,3799,3271,49.87741342323015,32.269566767694776,64.26456071076012,56.16426537831075,58.99932420262193
MicFunPred,indian,98,C24_M,2845,2121,3955,2864,49.83359607637065,34.90783410138249,57.28956906967378,53.30210772833724,57.64463788576811
MicFunPred,indian,98,HM,3726,1533,3620,3743,49.886196277948855,29.749660392004657,70.8499714774672,58.548082966687616,60.00735705477326
MicFunPred,indian,98,HAT,3609,1439,3861,3623,49.90320796460177,27.150943396226413,71.49366085578447,58.7785016286645,61.54185982393713
MicFunPred,indian,98,HBY,2633,2576,3788,2641,49.924156238149415,40.4776869893149,50.54712996736418,50.2337117237432,54.73382318869064
MicFunPred,indian,98,HAX,3136,1550,4136,3167,49.754085356179594,27.259936686598664,66.92274861288946,57.07525707525708,61.77850425304202
MicFunPred,indian,98,HCQ,3398,1678,3870,3416,49.86791899031406,30.245133381398702,66.9424743892829,57.15727502102607,60.02901924240429
MicFunPred,indian,98,HCL,2384,2757,3856,2391,49.92670157068063,41.69060940571601,46.37230110873371,48.083904800322706,54.04896470515923
MicFunPred,indian,98,HCA,3630,1224,4022,3647,49.883193623746045,23.33206252382768,74.78368355995056,59.8466738108977,63.61429581570353
MicFunPred,indian,98,HDA,3388,1462,3818,3447,49.56839795171909,27.68939393939394,69.85567010309278,57.98887462558836,61.20450401231721
MicFunPred,indian,98,HAK,3712,1598,3443,3755,49.712066425606,31.700059512001587,69.90583804143125,58.10440635516944,58.8692846778426
MicFunPred,indian,98,HBM,3099,2089,3779,3114,49.87928536938677,35.59986366734833,59.734001542020046,54.363652311200774,57.278867882572484
MicFunPred,indian,98,HCW,3592,1298,3845,3636,49.695628112894305,25.238187828115887,73.4560327198364,59.28371018319855,62.42645239788105
MicFunPred,indian,98,HCZ,2349,2269,4115,2400,49.46304485154769,35.54197994987469,50.866175833694236,50.154798761609904,57.01405491607966
MicFunPred,indian,98,HCK,2700,2071,4109,2716,49.852289512555394,33.51132686084142,56.591909452944876,53.00873662511044,58.39851882903654
MicFunPred,indian,98,HCH,2264,2400,4293,2275,49.87882793566865,35.858359480053785,48.54202401372213,49.20134738672173,56.952193492853766
MicFunPred,indian,98,C23_M,3391,1285,4157,3406,49.88965720170663,23.612642410878355,72.51924721984602,59.11269938115576,63.74210410708022
MicFunPred,indian,98,HCB,2179,2960,3700,2218,49.55651580623152,44.44444444444444,42.4012453784783,45.7005033557047,52.461183689577105
MicFunPred,indian,98,HAE,3088,1862,3984,3102,49.886914378029076,31.850838179952106,62.38383838383839,55.43985637342908,59.30368887862538
MicFunPred,indian,98,HBW,3538,1649,3732,3554,49.88719684151156,30.64486154989779,68.20898399845768,57.62684257675707,59.71525236156757
MicFunPred,indian,98,HZ,2202,2295,4443,2209,49.920652913171615,34.06055209260908,48.96597731821214,49.43870678042209,57.87895979560638
MicFunPred,indian,98,HV,3557,1723,3634,3573,49.88779803646564,32.16352436064962,67.36742424242425,57.32473811442385,58.89531195470734
MicFunPred,indian,98,HAZ,3844,1394,3642,3861,49.88968202465931,27.68069896743447,73.38678885070638,59.39890288186664,60.96368630859988
MicFunPred,indian,98,HT,3383,1878,3688,3406,49.83060833701576,33.7405677326626,64.30336437939556,56.149377593360995,58.14547976511362
MicFunPred,indian,98,HP,3218,2093,3629,3239,49.8373857828713,36.57811953862286,60.59122575786105,54.69068660774983,56.71524013577385
MicFunPred,indian,98,HCT,3375,1405,4148,3387,49.911268855368235,25.30163875382676,70.60669456066945,58.48206549991336,62.828231155583566
MicFunPred,indian,98,HDC,2875,1663,4165,2916,49.646002417544466,28.534660260809886,63.35390039665051,55.66850614773938,61.086638095514914
MicFunPred,indian,98,HAP,3633,1019,4210,3648,49.896992171405024,19.487473704341173,78.09544282029235,60.889968993547306,65.83570817522634
MicFunPred,indian,98,HL,3475,1989,3481,3491,49.88515647430376,36.36197440585009,63.59809663250366,55.913113435237335,56.76319059967122
MicFunPred,indian,98,HD,3181,1619,4044,3195,49.89021329987453,28.589087056330563,66.27083333333333,56.925554760200434,61.06745147810471
MicFunPred,indian,98,C4_M,3648,1618,3464,3696,49.673202614379086,31.83785911058638,69.27459172047095,57.8588421887391,58.827239994313686
MicFunPred,indian,98,HAV,3924,1273,3693,3940,49.89827060020346,25.63431333064841,75.5050990956321,60.08728275017227,61.94356225579456
MicFunPred,indian,98,HB,2524,2020,4358,2535,49.89128286222574,31.67137033552838,55.54577464788733,52.5669061751536,59.384667390678025
MicFunPred,indian,98,HBV,3163,1615,4154,3174,49.913208142654256,27.99445311145779,66.19924654667226,56.91408007197481,61.44296388468984
MicFunPred,indian,98,HBA,1791,2780,4408,1798,49.90247979938702,38.67557039510295,39.18179829359003,43.89705882352941,55.10491783838379
MicFunPred,indian,98,C9_M,3049,2048,3831,3063,49.885471204188484,34.835856438169756,59.819501667647636,54.40271210634312,57.69478129509449
MicFunPred,indian,98,HBI,3741,1078,4022,3756,49.8999599839936,21.137254901960784,77.63021373728989,60.75024358557973,64.67008244077147
MicFunPred,indian,98,HBD,3723,1488,3682,3740,49.88610478359909,28.781431334622827,71.44502014968336,58.75019725422124,60.52714494414915
MicFunPred,indian,98,C13_M,2613,2442,3897,2627,49.86641221374046,38.52342640795078,51.69139465875371,50.76250607090821,55.71234355868403
MicFunPred,indian,98,HAO,3790,1036,4020,3810,49.868421052631575,20.490506329113924,78.53294653957728,61.001126669885714,64.93697135407983
MicFunPred,indian,98,HG,3576,1110,4200,3591,49.895353704478865,20.903954802259886,76.31241997439182,60.33915464439383,65.11038788477002
MicFunPred,indian,98,HAG,3217,1909,3684,3253,49.72179289026275,34.13195065260147,62.75848614904409,55.48464987926871,57.932508174709454
MicFunPred,indian,98,HK,3426,1618,3829,3439,49.90531682447196,29.704424453827794,67.92228390166535,57.53631707112268,60.30263892386514
MicFunPred,indian,98,C5_M,2683,2067,4204,2692,49.91627906976744,32.96125019933025,56.48421052631579,52.997530864197536,58.7235437782391
MicFunPred,indian,98,HAF,2577,2183,4183,2587,49.90317583268784,34.29154885328307,54.13865546218487,51.934703748488516,57.96297618013232
MicFunPred,indian,98,HBJ,3875,991,3955,3900,49.839228295819936,20.036393044884758,79.63419646526921,61.308440787912346,64.99214597292742
MicFunPred,indian,98,C3_M,3582,1591,3605,3621,49.7292794668888,30.619707467282524,69.24415232940267,57.88623141564318,59.56672050458509
MicFunPred,indian,98,HAU,3305,1481,4089,3323,49.864212432106214,26.58886894075404,69.05557877141663,57.911336954617134,62.111437523862655
MicFunPred,indian,98,HAH,3356,1816,3796,3366,49.925617375781016,32.3592302209551,64.88785769528229,56.431814360181605,58.94490622826108
MicFunPred,indian,98,HAN,3453,1082,4223,3468,49.89163415691374,20.395852968897266,76.14112458654905,60.28282122905027,65.52472950169997
MicFunPred,indian,98,C19_M,3441,1268,4168,3454,49.90572878897752,23.32597498160412,73.07283924400085,59.307135470527406,63.87832463380836
MicFunPred,indian,98,HAI,2701,1864,4293,2711,49.90761271249076,30.274484326782524,59.16757940854327,54.144532424576525,60.230562976687395
MicFunPred,indian,98,HBB,2689,2138,4083,2701,49.888682745825605,34.36746503777528,55.70747876527864,52.637760595086625,57.94660494867705
MicFunPred,indian,98,HCV,2857,2255,3851,2868,49.903930131004365,36.93088765149034,55.88810641627543,52.72676940112577,56.60159153229309
MicFunPred,indian,98,HCU,3461,1201,4120,3472,49.92066926294533,22.57094531103176,74.23852423852423,59.69814575247952,64.25308719829268
MicFunPred,indian,98,HDD,3810,1347,3746,3827,49.888699751211206,26.448065972903983,73.88016288539849,59.55916836016883,61.672684110070165
MicFunPred,indian,98,HY,3640,1457,3810,3657,49.88351377278333,27.6628061515094,71.4145575828919,58.738099080200094,61.21953270868179
MicFunPred,indian,98,HBR,2555,2130,4249,2566,49.89259910173794,33.39081360714846,54.53575240128068,52.110952478074644,58.44175734517445
MicFunPred,indian,98,HDB,2359,2426,4167,2370,49.8836963417213,36.79660245715152,49.299895506792055,49.59007778011352,56.52236629401099
MicFunPred,indian,98,HAB,3285,1886,3690,3315,49.77272727272727,33.82352941176471,63.52736414619996,55.81513890068813,58.102011837553945
MicFunPred,indian,98,C15_M,2746,2143,4016,2760,49.87286596440247,34.79460951453158,56.166905297606874,52.83309283309284,57.717455010078524
MicFunPred,indian,98,HE,3201,1980,3765,3216,49.883122954651704,34.46475195822455,61.78343949044586,55.19917227108122,57.85777045429039
MicFunPred,indian,98,HBK,3708,1349,3739,3746,49.74510330024148,26.513364779874216,73.32410520071188,59.27583726320838,61.63867250683557
MicFunPred,indian,98,C14_M,2563,2401,3986,2576,49.873516248297335,37.591983716925,51.63174858984689,50.737404731267944,56.187712149236155
MicFunPred,indian,98,HBL,3144,1734,3919,3172,49.77834072197594,30.673978418538827,64.45264452644527,56.17294979453279,59.85994234501646
MicFunPred,indian,98,HR,3259,1400,4201,3269,49.9234068627451,24.99553651133726,69.9506331830865,58.26405649414499,63.094459831168415
MicFunPred,indian,98,HAJ,2404,2078,4355,2413,49.9065808594561,32.30219182341054,53.6367692994199,51.70448435315626,58.99184800668395
MicFunPred,indian,98,HCI,3761,1225,3882,3776,49.90049091150325,23.986684942236145,75.43120738066587,60.06547951768746,63.06164704368891
MicFunPred,indian,98,HBF,3752,1179,3929,3768,49.8936170212766,23.0814408770556,76.0900425877104,60.26825154606056,63.56795230593784
MicFunPred,indian,98,HBH,3823,1023,3994,3839,49.89558861915949,20.390671716165038,78.88980602558811,61.12887751838823,64.93960491500266
MicFunPred,indian,98,HI,3945,1184,3511,3985,49.74779319041614,25.21831735889244,76.91557808539676,60.41810245807489,61.87694592636967
MicFunPred,indian,98,HCM,3420,1603,3826,3436,49.88331388564761,29.52661631976423,68.08680071670317,57.58060442798215,60.386005701232335
MicFunPred,indian,98,HW,3633,1765,3554,3647,49.90384615384615,33.182929122015416,67.30270470544646,57.31187884524373,58.328480529365365
MicFunPred,indian,98,HF,3301,1403,4167,3317,49.87911755817468,25.188509874326748,70.17431972789116,58.311252428899486,62.92655056410592
MicFunPred,indian,98,HN,3544,1491,3898,3558,49.90143621515066,27.66747077379848,70.38728897715988,58.399934085853175,61.333665947807404
MicFunPred,indian,98,HO,3528,1905,3521,3539,49.92217348238291,35.10873571691854,64.93649917172833,56.448,57.40451020909363
MicFunPred,indian,98,HBZ,2239,2985,3606,2280,49.54635981411817,45.28903049613109,42.85987748851455,45.96120291491327,52.0619468992012
MicFunPred,indian,98,C22_M,2499,2139,4275,2507,49.92009588493808,33.3489242282507,53.880983182406204,51.82496889257569,58.45774313941896
MicFunPred,indian,98,HAC,3637,1385,3870,3654,49.883417912494856,26.355851569933396,72.42134607726005,59.07577357264679,61.92837638791232
MicFunPred,indian,98,HA,3213,1786,3900,3222,49.93006993006993,31.4104818853324,64.27285457091418,56.20080461780654,59.5163767378581
PICRUSt2,indian,98,HU,3049,1662,5086,3081,49.73898858075041,24.629519857735627,64.72086605816175,56.24942348491836,63.49793762073019
PICRUSt2,indian,98,HCP,3482,1192,5070,3508,49.814020028612305,19.035451932290005,74.4972186563971,59.705075445816185,66.8009525317425
PICRUSt2,indian,98,C10_M,2589,2234,5028,2607,49.826789838337184,30.76287524098045,53.68028198216878,51.68180457131451,59.767449439021526
PICRUSt2,indian,98,HCY,3380,1339,4965,3398,49.867217468279726,21.24048223350254,71.62534435261708,58.79794729059754,65.49699598355474
PICRUSt2,indian,98,C6_M,3675,906,5073,3703,49.81024667931689,15.153035624686403,80.2226588081205,61.459988293335556,69.0140185562936
PICRUSt2,indian,98,C7_M,2858,1519,5403,2878,49.825662482566244,21.94452470384282,65.29586474754397,56.52130920597251,65.27080400763263
PICRUSt2,indian,98,C2_M,3676,1113,5021,3699,49.84406779661017,18.14476687316596,76.75923992482772,60.440644524827356,67.16975757709275
PICRUSt2,indian,98,HAR,2160,2322,5377,2175,49.82698961937716,30.15976100792311,48.19277108433735,48.99625723035046,59.69622664386359
PICRUSt2,indian,98,HS,3662,1217,4844,3704,49.71490632636438,20.0791948523346,75.05636400901824,59.81216823193141,65.86229524737294
PICRUSt2,indian,98,HCO,2725,2185,4968,2742,49.84452167550759,30.54662379421222,55.4989816700611,52.51999614532138,59.96738966771537
PICRUSt2,indian,98,HJ,2063,2521,5276,2077,49.830917874396135,32.3329485699628,45.004363001745205,47.29481889041724,58.3786944887687
PICRUSt2,indian,98,HBC,2077,2655,5031,2090,49.844012479001684,34.54332552693209,43.89264581572274,46.679402180020226,57.27141769791895
PICRUSt2,indian,98,C16_M,3089,1633,5084,3110,49.830617841587355,24.311448563346733,65.41719610334604,56.569911180294845,63.73129758791906
PICRUSt2,indian,98,HCR,3521,1339,4881,3544,49.83722576079264,21.527331189710612,72.4485596707819,59.05241090146752,65.19163888583606
PICRUSt2,indian,98,HAD,3669,1099,4963,3695,49.82346550787615,18.12933025404157,76.9505033557047,60.48466864490603,67.13660533920601
PICRUSt2,indian,98,HCD,3705,1139,4977,3725,49.86541049798115,18.623283191628516,76.48637489677952,60.371517027863774,66.84006173016405
PICRUSt2,indian,98,HQ,3522,1300,4994,3544,49.84432493631475,20.65459167461074,73.04023226876815,59.25302826379543,65.7658411285279
PICRUSt2,indian,98,HAM,3985,903,4731,4021,49.77516862353235,16.02768903088392,81.52618657937806,61.811695362183954,67.79120115074937
PICRUSt2,indian,98,HCF,3289,1271,5197,3314,49.81069210964713,19.650587507730364,72.12719298245615,58.92681178894563,66.59467392043733
PICRUSt2,indian,98,HCJ,3489,1345,4888,3511,49.84285714285714,21.578694047810043,72.17625155151013,58.96569207368599,65.1868280022106
PICRUSt2,indian,98,HDE,3966,815,4950,3990,49.84917043740573,14.137033824804856,82.95335703827651,62.275261050482854,69.1612422775275
PICRUSt2,indian,98,HC,3216,1402,5183,3239,49.82184353214562,21.29081245254366,69.6405370290169,58.087239230560826,65.59086932191761
PICRUSt2,indian,98,HCN,3403,1046,5266,3432,49.7878566203365,16.571609632446137,76.48909867385929,60.31549096065224,68.51587607870937
PICRUSt2,indian,98,HAL,3775,981,5030,3797,49.85472794506075,16.32007985360173,79.37342304457528,61.24269954574952,68.1788379525584
PICRUSt2,indian,98,HAA,3837,960,4977,3874,49.7600829983141,16.16978271854472,79.98749218261413,61.35273425007995,68.10921327015691
PICRUSt2,indian,98,HBE,3942,874,4923,3968,49.83565107458913,15.076763843367258,81.85215946843853,61.951909476661946,68.61137947553071
PICRUSt2,indian,98,C25_M,3495,1210,5087,3517,49.84312606959498,19.215499444179766,74.28267800212541,59.656908765042246,66.70317070724587
PICRUSt2,indian,98,HDF,2844,1957,5065,2861,49.85100788781771,27.86955283395044,59.237658821078945,54.140491147915476,61.570633599285365
PICRUSt2,indian,98,HBG,3231,1375,5157,3254,49.82266769468003,21.05021432945499,70.1476335214937,58.263456856911006,65.7301001991014
